accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
UT51769249	UT_000	UT001316,UT002057,UT002785	892.61	[M+CH3COO]-	24778877	C48H84NO8P	24.19333333333334
UT82723028	UT_000	UT001063,UT001799,UT002532	920.64	[M+CH3COO]-	24779054	C50H88NO8P	32.56
UT78348970	UT_000	UT001073,UT001811,UT002544	850.5966666666667	[M+CH3COO]-	24779305	C46H82NO7P	21.14666666666667
UT13523924	UT_000	UT001074,UT001339,UT001812,UT002079,UT002545,UT002808	806.6283333333334	[M+CH3COO]-	24779324	C42H86NO7P	42.291666666666664
UT61597591	UT_000	UT001077,UT001815,UT002548	878.6266666666667	[M+CH3COO]-	24779342	C48H86NO7P	29.183333333333334
UT16946767	UT_000	UT001096	540.37	[M+CH3COO]-	24802196	C24H52NO6P	3.28
UT87436180	UT_000	UT001190,UT001455,UT001932,UT002195,UT002664,UT002923	452.2799999999999	[M-H]-	45479260	C21H44NO7P	2.591666666666667
UT51924389	UT_000	UT001192,UT001456,UT001934,UT002196,UT002666,UT002924	480.31	[M-H]-	45479515	C23H48NO7P	3.8416666666666663
UT33114268	UT_000	UT001248,UT001494,UT001989,UT002233,UT002720,UT002959	806.5	[M-H]-	71585836	C44H74NO10P	15.561666666666667
UT79808095	UT_000	UT001195,UT001937,UT002669	508.34	[M-H]-	76043307	C25H52NO7P	6.313333333333333
UT39368418	UT_000	UT001442,UT002182	732.59	[M-H]-	85036840	C41H84NO7P	47.065
UT75092148	UT_000	UT001255,UT001501,UT001996,UT002239,UT002727,UT002966	834.5299999999999	[M-H]-	91746251	C46H78NO10P	20.85833333333333
UT03188413	UT_000	UT001191,UT001933,UT002665	466.29	[M-H]-	132993466	C22H46NO7P	3.193333333333334
UT16482049	UT_000	UT001283,UT002024,UT002752	848.64	[M+CH3COO]-	132993535	C44H88NO8P	44.67666666666667
UT97091513	UT_000	UT001112,UT001850,UT002581	734.48	[M-H]-	134717635	C41H70NO8P	9.706666666666665
UT02988069	UT_000	UT001253,UT001498,UT001994,UT002236,UT002725,UT002963	810.5299999999999	[M-H]-	134717862	C44H78NO10P	23.545
UT60827958	UT_000	UT001332,UT002801	828.61	[M+CH3COO]-	134717881	C44H84NO7P	28.055
UT62122537	UT_000	UT001434,UT002174,UT002902	780.59	[M-H]-	134718301	C45H84NO7P	37.07
UT44377269	UT_000	UT001394,UT002134,UT002863	802.54	[M-H]-	134718600	C46H78NO8P	19.73
UT17404371	UT_000	UT001418,UT002158,UT002886	758.61	[M-H]-	134718605	C43H86NO7P	50.26666666666667
UT42533659	UT_000	UT001028,UT001303,UT001765,UT002044,UT002500,UT002772	862.5599999999998	[M+CH3COO]-	134718610	C46H78NO8P	10.893333333333336
UT99802005	UT_000	UT001207,UT001949,UT002681	773.5300000000001	[M-H]-	134718942	C42H79O10P	22.596666666666664
UT81710109	UT_000	UT001106,UT001361,UT001844,UT002101,UT002830	738.51	[M-H]-	134719238	C41H74NO8P	19.258
UT43793716	UT_000	UT001127,UT001377,UT001865,UT002118,UT002597,UT002846	768.5516666666666	[M-H]-	134720506	C43H80NO8P	30.493333333333336
UT60375472	UT_000	UT001376,UT002117,UT002845	770.57	[M-H]-	134720567	C43H82NO8P	36.596666666666664
UT47372372	UT_000	UT001058,UT001794,UT002527	858.62	[M+CH3COO]-	134720664	C45H86NO8P	31.986666666666665
UT96867712	UT_000	UT001197,UT001939,UT002671	502.29	[M-H]-	134720854	C25H46NO7P	2.1300000000000003
UT44314452	UT_000	UT001177,UT001919,UT002651	774.54	[M-H]-	134720910	C45H78NO7P	21.7
UT30703305	UT_000	UT001308,UT002049,UT002777	844.61	[M+CH3COO]-	134720922	C44H84NO8P	27.763333333333335
UT31004757	UT_000	UT001329,UT002070,UT002798	802.6	[M+CH3COO]-	134721317	C42H82NO7P	29.373333333333335
UT35027852	UT_000	UT002529	856.61	[M+CH3COO]-	134721339	C45H84NO8P	23.33
UT15026412	UT_000	UT001188,UT001930,UT002662	780.59	[M-H]-	134721354	C45H84NO7P	42.01333333333333
UT82240042	UT_000	UT001091,UT001830,UT002562	604.36	[M+CH3COO]-	134721451	C28H52NO7P	2.09
UT89832884	UT_000	UT001894,UT002627	816.55	[M-H]-	134721756	C47H80NO8P	23.1
UT42897769	UT_000	UT001249,UT001990,UT002721	796.5099999999999	[M-H]-	134721850	C43H76NO10P	21.049999999999997
UT69293923	UT_000	UT001383,UT002124,UT002852	742.54	[M-H]-	134721929	C41H78NO8P	25.84
UT28153889	UT_000	UT001154,UT001895,UT002628	814.5333333333333	[M-H]-	134722183	C47H78NO8P	17.483333333333334
UT87699326	UT_000	UT001372,UT002113,UT002841	750.5099999999999	[M-H]-	134722351	C42H74NO8P	15.486666666666666
UT63237179	UT_000	UT001206,UT001948,UT002680	773.5300000000001	[M-H]-	134722685	C42H79O10P	21.37
UT74462263	UT_000	UT001103,UT001841,UT002572	712.4900000000001	[M-H]-	134722765	C39H72NO8P	17.05666666666667
UT26804312	UT_000	UT001075,UT001813,UT002546	830.63	[M+CH3COO]-	134722796	C44H86NO7P	33.39333333333333
