accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
EQ71343333	EQ_004	EQ307701,EQ307702,EQ307703,EQ307704,EQ307705	843.5213	[M+H]+	6419898	C43H74N2O14	5.7
EQ66291070	EQ_004	EQ306301,EQ306302,EQ306303,EQ306304,EQ306305,EQ306306	409.0645	[M+H]+	6451057	C19H21BrO5	13.700000000000001
EQ39151510	EQ_004	EQ316801,EQ316802,EQ316803,EQ316804,EQ316805,EQ316806	296.12809999999996	[M+H]+	6451155	C18H17NO3	12.700000000000001
EQ35329173	EQ_004	EQ314601,EQ314602,EQ314603,EQ314604,EQ314605,EQ314606	304.202	[M+H]+	6918537	C17H25N3O2	2.1999999999999997
EQ24160731	EQ_004	EQ303301,EQ303302,EQ303303,EQ303304,EQ303305,EQ303306	400.1359	[M+H]+	9576091	C17H25N3O4S2	12.799999999999999
EQ73432698	EQ_004	EQ318101,EQ318102,EQ318103,EQ318104,EQ318105,EQ318106	409.137	[M+H]+	9578570	C20H19F3N2O4	14.700000000000001
EQ70052587	EQ_004	EQ305901,EQ305902,EQ305903,EQ305904,EQ305905,EQ305906	211.07449999999997	[M+H]+	10130527	C9H11ClN4	2.4
EQ59007243	EQ_004	EQ305601,EQ305602,EQ305603,EQ305604,EQ305605,EQ305606	312.11650000000003	[M+H]+	10403199	C17H17N3OS	10.299999999999999
EQ24092851	EQ_004	EQ316901,EQ316902,EQ316903,EQ316904,EQ316905,EQ316906	373.0716	[M+H]+	10937610	C16H18Cl2N2O4	13.5
EQ95836701	EQ_004	EQ305801,EQ305802,EQ305803,EQ305804,EQ305805,EQ305806	459.08660000000003	[M+H]+	11048796	C21H16ClFN4O5	11.5
EQ36105902	EQ_004	EQ314001,EQ314002,EQ314003,EQ314004,EQ314005,EQ314006	926.5108	[M+H]+	11286230	C47H75NO17	11.6
EQ08266419	EQ_004	EQ306101,EQ306102,EQ306103,EQ306104,EQ306105,EQ306106	412.1309999999999	[M+H]+	11292824	C23H22ClNO4	10.700000000000001
EQ03400267	EQ_004	EQ317001,EQ317002,EQ317003,EQ317004,EQ317005,EQ317006	504.0853	[M+H]+	11409499	C17H21N5O9S2	8.9
EQ15234284	EQ_004	EQ317701,EQ317702,EQ317703,EQ317704,EQ317705,EQ317706	441.03809999999993	[M+H]+	11556911	C17H16ClF3O6S	9.9
EQ60449467	EQ_004	EQ325203,EQ325204,EQ325205,EQ325206	825.4505	[M+H]+	14217092	C41H60N8O10	9.6
EQ93938403	EQ_004	EQ318601,EQ318602,EQ318603,EQ318604,EQ318605,EQ318606	86.0349	[M+H]+	17887248	C2H3N3O	1.0
EQ89261803	EQ_004	EQ303901,EQ303902,EQ303903,EQ303904,EQ303905,EQ303906	299.9414	[M+H]+	18594026	C9H8Cl3NO2S	9.4
EQ04930691	EQ_004	EQ325001,EQ325002,EQ325003,EQ325004,EQ325005,EQ325006	1038.5730999999998	[M+H]+	23305170	C49H75N13O12	9.1
EQ97251794	EQ_004	EQ305501,EQ305502,EQ305503,EQ305504,EQ305505,EQ305506	382.1595	[M+H]+	53297381	C18H24FN3O3S	10.799999999999999
EQ38111195	EQ_004	EQ309001,EQ309002,EQ309003,EQ309004,EQ309005,EQ309006	343.0732	[M+H]+	54682651	C19H15ClO4	12.4
EQ16728110	EQ_004	EQ309101,EQ309102,EQ309103,EQ309104,EQ309105,EQ309106	299.0914	[M+H]+	54689800	C17H14O5	9.0
EQ45072404	EQ_004	EQ313501,EQ313502,EQ313503,EQ313504,EQ313505,EQ313506	237.0982	[M+H]+	135398739	C10H12N4O3	2.3000000000000003
EQ18610490	EQ_004	EQ328801,EQ328802,EQ328803,EQ328804,EQ328805,EQ328806	254.12480000000002	[M+H]+	135398748	C10H15N5O3	1.0999999999999999
EQ43535298	EQ_004	EQ333601,EQ333602,EQ333603,EQ333604,EQ333605,EQ333606	137.0458	[M+H]+	135401907	C5H4N4O	1.2
EQ45158030	EQ_004	EQ304501,EQ304502,EQ304503,EQ304504,EQ304505,EQ304506	326.1784	[M+H]+	135438605	C17H27NO3S	14.299999999999999
EQ77434345	EQ_004	EQ317801,EQ317802,EQ317803,EQ317804,EQ317805,EQ317806	342.1467	[M+H]+	135585373	C17H24ClNO4	11.5
